,surface_type,liquid_type,diameter,height,fall_point_type,id,time,area,circumstance,circularity,finger_num,velocity,circle_radius
229,1,0,20,20,5,133,0.0266,8.795664000000001e-06,0.0149111652259826,0.4971132393979421,14.0,0.24,0.001656
230,1,0,20,20,5,134,0.0268,8.784504000000001e-06,0.0149322535443305,0.4950811578803384,15.0,0.0,0.001656
231,1,0,20,20,6,114,0.0228,5.994432000000001e-06,0.0117285210914611,0.5476100320098662,12.0,0.24,0.00138
232,1,0,20,20,6,115,0.023,6.369696000000001e-06,0.0121855202050209,0.5390641140675163,11.0,0.24,0.001428
233,1,0,20,20,6,116,0.0232,6.706512000000001e-06,0.0126216379737854,0.5290237037395936,14.0,0.12,0.001452
234,1,0,20,20,6,118,0.0236,7.262064000000001e-06,0.0132490492300987,0.5198768853631198,12.0,0.12,0.001524
235,1,0,20,20,6,119,0.0238,7.482096000000001e-06,0.0135246959824562,0.5140177510690916,13.0,0.12,0.001548
236,1,0,20,20,6,120,0.024,7.666560000000001e-06,0.0143955184636116,0.4648959696589123,13.0,0.12,0.001572
237,1,0,20,20,6,121,0.0242,7.824456e-06,0.0150481357712745,0.4342087938294665,14.0,0.06,0.001584
238,1,0,20,20,6,136,0.0272,8.129952e-06,0.0145659305877685,0.4815278090398178,16.0,0.0,0.001608
239,1,0,20,40,4,101,0.0202,1.127412e-05,0.0215629547710418,0.304702468909353,20.0,0.06,0.00192
240,1,0,20,40,4,103,0.0206,1.1069568e-05,0.0280004499206542,0.1774232445351123,21.0,4.38,0.001896
241,1,0,20,40,4,104,0.0208,1.1262456000000002e-05,0.0218386015291214,0.2967517734022692,26.0,0.06,0.001908
242,1,0,20,40,4,112,0.0224,1.0926144e-05,0.0211671010451316,0.3064460430829607,18.0,7.619999999999999,0.001872
243,1,0,20,40,5,108,0.0216,1.1341008000000002e-05,0.0197251028137207,0.366288235093086,26.0,0.06,0.001908
244,1,0,20,40,5,109,0.0218,1.1449440000000002e-05,0.020676160820961,0.3365536512849134,24.0,0.06,0.00192
245,1,0,20,40,5,113,0.0226,1.1608128e-05,0.0208805140585899,0.3345720671005684,19.0,3.24,0.001944
246,1,0,20,40,5,114,0.0228,1.1602944000000002e-05,0.0209367495861053,0.3326285654632673,21.0,-0.06,0.001932
247,1,0,20,40,5,116,0.0232,1.1588832e-05,0.0211386906852722,0.325906755858698,22.0,1.38,0.001932
248,1,0,20,40,5,131,0.0262,2.967264e-06,0.0118875790886878,0.2638634356696088,6.0,-4.140000000000001,0.001032
249,1,0,20,40,6,92,0.0184,1.0834200000000002e-05,0.0209074257702827,0.3114623710268065,22.0,0.0,0.001884
250,1,0,20,40,6,96,0.0192,1.0839672e-05,0.0200904266452789,0.337479724381826,20.0,0.06,0.001884
251,1,0,20,40,6,113,0.0226,1.0143864e-05,0.0200400145211219,0.3174075246521044,19.0,-0.06,0.001812
252,1,0,25,40,4,99,0.0198,6.787008000000001e-06,0.0197946907038688,0.2176660943871131,18.0,0.12,0.001476
253,1,0,25,40,4,102,0.0204,6.783984000000001e-06,0.0172949868121147,0.2850061349626726,18.0,-0.06,0.001476
254,1,0,25,40,5,91,0.0182,7.122672000000001e-06,0.015153577340126,0.389782619406302,22.0,0.0,0.001512
255,1,0,25,40,5,92,0.0184,7.118208000000001e-06,0.0145618128790855,0.4218418338242819,17.0,0.0,0.001512
256,1,0,25,40,5,93,0.0186,7.084008000000001e-06,0.0142112544050216,0.4407822310407704,20.0,-0.06,0.0015
257,1,0,25,40,5,101,0.0202,6.7898880000000005e-06,0.01412228383255,0.427821497015601,19.0,5.04,0.001476
258,1,0,25,40,5,141,0.0282,5.43024e-06,0.0105665799565315,0.6111671474242063,7.0,0.0,0.00132
259,1,0,25,40,6,94,0.0188,6.566256000000001e-06,0.0161553400926589,0.3161516587433345,17.0,0.06,0.001464
260,1,0,25,40,6,95,0.019,6.561072000000001e-06,0.0154302232146263,0.3462902392188282,17.0,-0.06,0.001452
261,1,0,25,40,6,96,0.0192,6.546312000000001e-06,0.015273370388031,0.3526442416315974,14.0,0.0,0.001452
262,1,0,25,40,6,97,0.0194,6.529104000000001e-06,0.0142714007134437,0.4028378315216972,15.0,0.0,0.001452
263,1,0,25,40,6,98,0.0196,6.499080000000001e-06,0.0145383123822212,0.386397007649818,14.0,0.0,0.001452
264,1,0,25,40,6,104,0.0208,6.303096000000001e-06,0.0144471366405487,0.3794899028743169,13.0,-0.06,0.001428
265,1,0,25,40,6,112,0.0224,5.914080000000001e-06,0.0132332847161293,0.4243866814444213,13.0,0.0,0.00138
266,1,0,25,40,6,113,0.0226,5.895432000000001e-06,0.0133596076483726,0.4150860049561679,14.0,-0.06,0.001368
267,2,0,20,20,4,121,0.0242,5.972328000000001e-06,0.010542080417633,0.6753063999075034,9.0,0.42,0.00138
268,2,0,20,20,4,124,0.0248,7.277328000000001e-06,0.011204638841629,0.7284270899090478,9.0,0.24,0.001524
269,2,0,20,20,4,125,0.025,7.604064000000001e-06,0.0114264622106552,0.7318668094691749,12.0,0.18,0.00156
270,2,0,20,20,4,127,0.0254,8.140248000000002e-06,0.0123224907932281,0.673675100153782,11.0,0.12,0.001608
271,2,0,20,20,4,128,0.0256,8.376408000000002e-06,0.0124730206532478,0.6765881762687705,11.0,0.12,0.001632
272,2,0,20,20,4,129,0.0258,8.567352e-06,0.0126293739166259,0.6749829950101107,13.0,0.12,0.001656
273,2,0,20,20,4,133,0.0266,9.069840000000002e-06,0.013552813729763,0.6205125233689381,13.0,0.48,0.001692
274,2,0,20,20,4,136,0.0272,9.262224000000002e-06,0.0141356362252235,0.5824979796594655,14.0,0.06,0.001716
275,2,0,20,20,6,116,0.0232,4.946040000000001e-06,0.0101289635481834,0.6058114423900752,10.0,0.36,0.00126
276,2,0,20,20,6,117,0.0234,5.431392000000001e-06,0.0107990509700775,0.5852613305544666,7.0,0.3,0.00132
277,2,0,20,20,6,119,0.0238,6.276312000000001e-06,0.0118589617795944,0.5608168449522105,11.0,0.3,0.001428
278,2,0,20,20,6,120,0.024,6.637392000000001e-06,0.0124934024920463,0.5343746755475233,13.0,0.18,0.001464
279,2,0,20,20,6,122,0.0244,7.219224000000001e-06,0.0129423730230331,0.5415923929955248,11.0,0.18,0.001524
280,2,0,20,20,6,123,0.0246,7.477920000000001e-06,0.0133574024691581,0.526679791658685,12.0,0.18,0.00156
281,2,0,20,20,6,125,0.025,7.851960000000001e-06,0.0142095487918853,0.4886831530125741,13.0,0.06,0.001596
282,2,0,20,20,6,128,0.0256,8.167392e-06,0.0140228725962638,0.52193844553164,12.0,0.06,0.00162
283,2,0,20,20,6,140,0.028,8.558424000000002e-06,0.0176023695144653,0.3471054200662493,15.0,0.0,0.001644
284,2,0,20,20,6,123,0.0246,6.302520000000001e-06,0.0111983158979415,0.6315658916847243,13.0,0.24,0.001416
285,2,0,20,20,6,125,0.025,6.980112000000001e-06,0.0118684033527374,0.622712609616323,13.0,0.24,0.0015
286,2,0,20,20,6,126,0.0252,7.250472000000001e-06,0.0123951972813606,0.5930198860063949,8.0,0.12,0.001524
287,2,0,20,20,6,128,0.0256,7.692192e-06,0.0132192258467674,0.5531563916620936,13.0,0.12,0.001572
288,2,0,20,20,6,129,0.0258,7.844472000000001e-06,0.0134662552843093,0.5436005589863627,11.0,0.06,0.001584
289,2,0,20,20,6,131,0.0262,8.101368000000001e-06,0.0141077254099845,0.5115101172377464,14.0,0.18,0.001608
290,2,0,20,20,6,134,0.0268,8.310024e-06,0.0144389011516571,0.5008917234275921,10.0,0.3,0.001644
291,2,0,20,40,4,92,0.0184,1.1399472000000002e-05,0.0190322214689254,0.3954719039245383,21.0,0.06,0.001908
292,2,0,20,40,4,95,0.019,1.1644920000000002e-05,0.019141074268341,0.3994052384595183,21.0,3.3600000000000003,0.00192
293,2,0,20,40,4,97,0.0194,1.1692368e-05,0.0192334560885429,0.3971894268974145,21.0,0.06,0.00192
294,2,0,20,40,4,101,0.0202,1.1658600000000002e-05,0.019621074271202,0.3805491031575679,22.0,1.2,0.00192
295,2,0,20,40,4,96,0.0192,1.1193696000000002e-05,0.0186341625809669,0.4051012762818752,21.0,0.06,0.001884
296,2,0,20,40,4,102,0.0204,1.1360160000000002e-05,0.019864985086441,0.3617577346952856,24.0,2.64,0.001896
297,2,0,20,40,4,116,0.0232,1.07766e-05,0.0205714257645607,0.3200094781728665,23.0,1.44,0.001836
298,2,0,20,40,4,117,0.0234,1.0718208000000002e-05,0.0196373382940292,0.3492744369372909,23.0,0.06,0.001848
299,2,0,20,40,4,118,0.0236,1.069128e-05,0.019414808429718,0.356429259603084,23.0,-0.06,0.001836
300,2,0,20,40,5,96,0.0192,1.1790216000000002e-05,0.0169732526392936,0.5142821780006729,22.0,0.06,0.001944
301,2,0,20,40,5,102,0.0204,1.2300768000000002e-05,0.0157974595956802,0.6193948427866207,18.0,9.06,0.00198
302,2,0,20,40,5,106,0.0212,1.2267936000000002e-05,0.016551693338871,0.5627253798346016,16.0,3.54,0.00198
303,2,0,20,40,5,107,0.0214,1.2240576000000002e-05,0.0194806924495697,0.4053245775565426,25.0,-0.06,0.001968
304,2,0,20,40,5,112,0.0224,1.2161016e-05,0.0184605461597442,0.4484258424500604,23.0,1.26,0.001968
305,2,0,20,40,5,116,0.0232,1.2028896000000002e-05,0.0175216344408988,0.492364127267283,20.0,-35.82,0.001968
306,2,0,20,40,6,91,0.0182,1.0667664e-05,0.0159829296998977,0.5247668757681071,20.0,0.0,0.001848
307,2,0,20,40,6,92,0.0184,1.0961136e-05,0.0160309296898841,0.5359792931321489,16.0,0.12,0.001872
308,2,0,20,40,6,94,0.0188,1.1352384e-05,0.0170954578270912,0.4881299609013171,16.0,0.06,0.001908
309,2,0,20,40,6,96,0.0192,1.1584728e-05,0.017034605020523,0.5016855233774596,14.0,-18.3,0.00192
310,2,0,20,40,6,138,0.0276,1.0603728e-05,0.0159575167121887,0.5232844472793471,18.0,0.0,0.001836
311,2,0,25,40,4,96,0.0192,7.233120000000001e-06,0.0183029868378639,0.2713261169249758,15.0,-37.86,0.0015
312,2,0,25,40,4,98,0.0196,7.366248000000001e-06,0.0147707834043502,0.4242766593263618,17.0,0.12,0.001524
313,2,0,25,40,4,102,0.0204,7.339968000000001e-06,0.0146379305963516,0.4304717572679987,18.0,0.12,0.001524
314,2,0,25,40,4,108,0.0216,6.990552000000001e-06,0.0135128422765731,0.4810917609008194,12.0,3.9,0.001476
315,2,0,25,40,4,109,0.0218,6.965640000000001e-06,0.0132238431444168,0.500559272812664,12.0,0.0,0.001476
316,2,0,25,40,4,137,0.0274,6.090624e-06,0.0108356968460083,0.6518654469579789,12.0,-7.56,0.001392
317,2,0,25,40,5,91,0.0182,7.531416000000001e-06,0.0143312543978691,0.4608059625685248,15.0,0.0,0.001536
318,2,0,25,40,5,103,0.0206,7.230312000000001e-06,0.0119731384091377,0.6337980465777232,12.0,2.76,0.001512
319,2,0,25,40,5,106,0.0212,2.184048e-06,0.0110994042305946,0.2227782080274037,7.0,-1.62,0.00084
320,2,0,25,40,6,91,0.0182,6.197760000000001e-06,0.0130553435854911,0.4569492901095773,14.0,0.0,0.001404
321,2,0,25,40,6,94,0.0188,6.992424000000001e-06,0.0136939020209312,0.4685793940299494,18.0,0.24,0.0015
322,2,0,25,40,6,95,0.019,7.127856000000001e-06,0.0137132847089767,0.4763057187457589,16.0,0.06,0.001512
323,2,0,25,40,6,96,0.0192,7.191144000000001e-06,0.014657313275814,0.4206289005857409,17.0,0.0,0.001512
324,2,0,25,40,6,97,0.0194,7.242048000000001e-06,0.0148415773229599,0.4131532228836397,14.0,0.0,0.001512
325,2,0,25,40,6,101,0.0202,7.238664000000001e-06,0.0140820197753906,0.4587101844154274,16.0,0.0,0.001512
326,2,0,25,40,6,102,0.0204,7.240392000000001e-06,0.0141334310374259,0.4554877857887254,12.0,0.0,0.001512
327,2,0,25,40,6,105,0.021,7.216848e-06,0.014973224093914,0.4045076818447255,16.0,0.48,0.001524
328,4,0,20,20,4,122,0.0244,6.765840000000001e-06,0.0117981089787483,0.6108109027880695,10.0,0.24,0.001464
329,4,0,20,20,4,123,0.0246,7.130088000000001e-06,0.0121411384134292,0.6078353215289772,12.0,0.18,0.0015
330,4,0,20,20,4,124,0.0248,7.442496000000001e-06,0.0125198146004676,0.5966679063340448,13.0,0.18,0.001536
331,4,0,20,20,4,125,0.025,7.698528e-06,0.0129501089644432,0.5768603808701341,14.0,0.12,0.00156
332,4,0,20,20,4,127,0.0254,8.153568000000002e-06,0.01396904920578,0.5250780542682773,16.0,0.06,0.001596
333,4,0,20,20,4,138,0.0276,9.025056e-06,0.0136679894528388,0.6070863937251647,13.0,0.0,0.00168
334,4,0,20,20,4,140,0.028,8.993736000000002e-06,0.0156607816386222,0.4608113113127122,15.0,0.06,0.001668
335,4,0,20,20,4,141,0.0282,8.972784000000001e-06,0.0160452812361717,0.4379680300757548,17.0,-0.06,0.001656
336,4,0,20,20,6,122,0.0244,4.184928e-06,0.0103876397209167,0.4873759534126486,5.0,5.1000000000000005,0.001164
337,4,0,20,20,6,123,0.0246,4.718592000000001e-06,0.0108477574753761,0.5038976778433703,10.0,0.3,0.001224
338,4,0,20,20,6,126,0.0252,6.0617520000000005e-06,0.0116741981649398,0.5589254773755621,12.0,0.24,0.001392
339,4,0,20,20,6,128,0.0256,6.754032000000001e-06,0.0122870509643554,0.562182935215304,14.0,0.24,0.001476
340,4,0,20,20,6,129,0.0258,7.052112000000001e-06,0.0126861089730262,0.550645620904187,13.0,0.12,0.0015
341,4,0,20,20,6,130,0.026,7.300080000000001e-06,0.0131472258210182,0.530724624384087,11.0,0.18,0.001536
342,4,0,20,20,6,132,0.0264,7.695648000000001e-06,0.0133906370830535,0.5393275172446684,12.0,0.12,0.001572
343,4,0,20,20,6,133,0.0266,7.845192e-06,0.0136393721394538,0.529937537049001,11.0,0.06,0.001584
344,4,0,20,20,6,140,0.028,8.325432e-06,0.015016606777668,0.4639519718589435,11.0,0.06,0.001644
345,4,0,20,40,4,91,0.0182,1.0857888000000002e-05,0.0217489244213104,0.2884560508408036,16.0,0.0,0.00186
346,4,0,20,40,4,95,0.019,1.1041992000000002e-05,0.0227673651423454,0.2676897527474743,19.0,-0.06,0.001824
347,4,0,20,40,4,127,0.0254,1.0199592e-05,0.0199391902313232,0.3223870810203439,12.0,5.1000000000000005,0.0018
348,4,0,20,40,5,91,0.0182,1.129788e-05,0.0182380162868499,0.4268267436840257,19.0,0.0,0.001908
349,4,0,20,40,5,96,0.0192,1.1890584000000002e-05,0.0209214846396446,0.341372120256369,20.0,0.0,0.001968
350,4,0,20,40,6,94,0.0188,1.0815120000000002e-05,0.018809691576004,0.3841296739875408,21.0,0.12,0.00186
351,4,0,20,40,6,96,0.0192,1.1097792000000002e-05,0.0199568673305511,0.3501561063418716,21.0,0.24,0.001896
352,4,0,20,40,6,105,0.021,1.1256624000000002e-05,0.021502101940155,0.3059540389925194,18.0,5.1000000000000005,0.001896
353,4,0,20,40,6,119,0.0238,1.0722528e-05,0.0210262197046279,0.3047787312804016,20.0,0.18,0.001872
354,4,0,20,40,6,133,0.0266,1.026036e-05,0.0170064872660636,0.4458032461249718,18.0,-0.06,0.001812
355,4,0,20,40,6,93,0.0186,1.049184e-05,0.0175250457086563,0.4292825195459179,18.0,0.12,0.001836
356,4,0,20,40,6,94,0.0188,1.0735128000000002e-05,0.0177141340084075,0.4299096953775341,23.0,0.12,0.00186
357,4,0,20,40,6,95,0.019,1.092492e-05,0.0181718396515846,0.4157481616897117,18.0,0.06,0.001872
358,4,0,20,40,6,96,0.0192,1.10718e-05,0.0190807209978103,0.3821541090854254,23.0,0.06,0.001884
359,4,0,20,40,6,97,0.0194,1.1187864000000002e-05,0.0187529565196037,0.3997767647815471,22.0,0.06,0.001896
360,4,0,20,40,6,98,0.0196,1.1257776000000002e-05,0.0191995149593353,0.3837796591004781,16.0,0.0,0.001896
361,4,0,25,40,4,97,0.0194,7.015320000000001e-06,0.0203736023755073,0.2123839521337112,18.0,3.42,0.001512
362,4,0,25,40,4,104,0.0208,3.767184000000001e-06,0.0180629868392944,0.1450933693301122,18.0,-0.42,0.001308
363,4,0,25,40,4,106,0.0212,3.71196e-06,0.0119018449072837,0.3292945767766264,7.0,-1.0799999999999998,0.001188
364,4,0,25,40,4,109,0.0218,3.636072e-06,0.0121534916696548,0.3093429359605692,10.0,-23.22,0.0012
365,4,0,25,40,4,111,0.0222,3.667896e-06,0.0111784336509704,0.3688628948580497,8.0,-1.14,0.001212
366,4,0,25,40,5,93,0.0186,6.916968000000001e-06,0.0195308976430892,0.2278668887234233,18.0,5.159999999999999,0.001488
367,4,0,25,40,5,95,0.019,7.476120000000001e-06,0.0142781375312805,0.4608324002398193,19.0,0.24,0.00156
368,4,0,25,40,5,98,0.0196,7.585920000000001e-06,0.0156709297041893,0.3881759257763209,14.0,0.0,0.00156
369,4,0,25,40,5,104,0.0208,7.517736000000001e-06,0.0168656059069633,0.3321184775151127,15.0,6.779999999999999,0.001548
370,4,0,25,40,5,109,0.0218,7.367400000000001e-06,0.0155967245292663,0.3805899451482123,18.0,5.58,0.001548
371,4,0,25,40,5,104,0.0208,7.453080000000001e-06,0.014916489013195,0.4209324641938244,16.0,3.42,0.001548
372,4,0,25,40,6,91,0.0182,7.167312000000001e-06,0.0173584586877822,0.2989123464795791,18.0,0.0,0.001524
373,4,0,25,40,6,92,0.0184,7.143552000000001e-06,0.0176598110947608,0.287840544226871,18.0,0.0,0.001524
374,4,0,25,40,6,91,0.0182,6.393168000000001e-06,0.014138754846096,0.4018867172016827,16.0,0.0,0.001428
375,4,0,25,40,6,92,0.0184,6.628968000000001e-06,0.0150786656455993,0.3663784863106503,21.0,0.12,0.001452
376,4,0,25,40,6,99,0.0198,7.154568000000001e-06,0.0166622517642974,0.3238365731643167,17.0,0.0,0.001524
377,4,0,25,40,6,101,0.0202,7.160112000000001e-06,0.0163761643209457,0.3355098731461499,16.0,0.0,0.001512
378,4,0,25,40,6,105,0.021,7.041456000000001e-06,0.0157281643209457,0.3576977910715503,15.0,0.06,0.0015
379,4,0,25,40,6,137,0.0274,5.7863520000000006e-06,0.0123336379609107,0.4780048700114455,11.0,-0.36,0.001368
380,0,0,18,30,4,114,0.0228,1.3188168e-05,0.0177480751447677,0.5261284870927778,22.0,0.18,0.002052
381,0,0,18,30,4,118,0.0236,1.37016e-05,0.0187243391962051,0.4910979813502056,19.0,-11.88,0.002076
382,0,0,18,30,4,119,0.0238,1.3753224e-05,0.0188009565052986,0.4889387873229827,18.0,0.06,0.002088
383,0,0,18,30,4,120,0.024,1.3758768000000002e-05,0.0181226335887908,0.526437468567357,19.0,0.06,0.0021
384,0,0,18,30,4,121,0.0242,1.3787352000000002e-05,0.0181396041426658,0.5265445439581208,21.0,0.0,0.0021
385,0,0,18,30,4,122,0.0244,1.3799880000000002e-05,0.0180196041498184,0.5340656935827264,19.0,0.0,0.0021
386,0,0,18,30,4,123,0.0246,1.3864248000000002e-05,0.0188928387765884,0.4881033016450469,19.0,0.0,0.0021
387,0,0,18,30,4,127,0.0254,1.3877928e-05,0.0183788976545333,0.5162922136066599,18.0,0.06,0.0021
388,0,0,18,30,4,128,0.0256,1.3853160000000002e-05,0.0195922500228881,0.4535133601961641,19.0,-0.06,0.002088
389,0,0,18,30,7,115,0.023,1.2294216000000002e-05,0.0179664872760772,0.478612850212836,21.0,0.0,0.001992
390,0,0,18,30,7,116,0.0232,1.2458808000000002e-05,0.0180857807564735,0.4786431339478471,22.0,0.06,0.002004
391,0,0,18,30,7,117,0.0234,1.2579048000000002e-05,0.0181893097586631,0.4777769574887071,20.0,0.06,0.002016
392,0,0,18,30,7,118,0.0236,1.2663360000000002e-05,0.0182203392162323,0.4793424607787984,24.0,0.0,0.002016
393,0,0,18,30,7,119,0.0238,1.2720816000000002e-05,0.0183643391776084,0.47399550613026,24.0,0.06,0.002028
394,0,0,18,30,7,120,0.024,1.2758184000000002e-05,0.0182578985037803,0.4809469205527447,19.0,0.0,0.002028
395,0,0,18,30,7,121,0.0242,1.2789936e-05,0.0182086924324035,0.4847532337853607,21.0,0.0,0.002028
396,0,0,18,30,7,122,0.0244,1.2799368000000002e-05,0.0181121928763389,0.4902937094376068,23.0,0.0,0.002028
397,0,0,18,30,7,123,0.0246,1.2807144000000002e-05,0.0180021340298652,0.4966085301426592,22.0,0.0,0.002028
398,0,0,18,30,7,124,0.0248,1.2805344e-05,0.0179330457215309,0.5003720034427527,21.0,0.0,0.002028
399,0,0,18,30,7,125,0.025,1.2800520000000002e-05,0.0177820162696838,0.5087160853082315,23.0,0.0,0.002028
400,0,0,18,30,7,126,0.0252,1.2793392000000002e-05,0.0176831045866012,0.5141366223673407,24.0,0.0,0.002028
401,0,0,18,30,7,128,0.0256,1.2771432000000002e-05,0.0178540162596702,0.5034746486359214,22.0,0.06,0.002028
402,0,0,18,30,7,129,0.0258,1.2760848e-05,0.0181366924395561,0.4874984317974665,22.0,-0.06,0.002016
403,0,0,18,30,7,130,0.026,1.2758832e-05,0.0176426335587501,0.5151028530224784,20.0,0.06,0.002028
404,0,0,18,30,7,134,0.0268,1.256004e-05,0.0220175417718887,0.3255841305626156,19.0,0.0,0.002004
405,0,0,18,30,7,136,0.0272,1.2504456000000002e-05,0.023548010992527,0.283378049683722,23.0,0.0,0.002004
406,0,0,18,40,4,96,0.0192,1.5700176000000004e-05,0.0225011599416732,0.3896768191510059,22.0,1.74,0.002244
407,0,0,18,40,4,102,0.0204,1.5988824e-05,0.0211127781357765,0.450749878287144,24.0,0.0,0.002244
408,0,0,18,40,4,103,0.0206,1.5984576000000004e-05,0.021142101940155,0.4493809518858197,26.0,0.0,0.002244
409,0,0,18,40,4,105,0.021,1.5994872000000002e-05,0.0212104837903976,0.4467756384058391,22.0,6.0,0.002244
410,0,0,18,40,4,106,0.0212,1.5969672e-05,0.0218660127596855,0.4197267668071573,24.0,-0.06,0.002232
411,0,0,18,40,7,100,0.02,1.4275584000000002e-05,0.0195056915874481,0.47149928838595,24.0,0.12,0.002136
412,0,0,18,40,7,101,0.0202,1.44612e-05,0.0195711617031097,0.4744396600567136,24.0,0.12,0.00216
413,0,0,18,40,7,104,0.0208,1.4833080000000002e-05,0.0199621911520957,0.4677618335085952,23.0,0.06,0.002184
414,0,0,18,40,7,105,0.021,1.4906736000000004e-05,0.0200312794661521,0.4668475070716157,23.0,0.06,0.002196
415,0,0,18,40,7,106,0.0212,1.4963184000000002e-05,0.0199757504696846,0.4712242933192387,26.0,0.0,0.002196
416,0,0,18,40,7,108,0.0216,1.5027480000000002e-05,0.0202303089022636,0.4614142409132015,23.0,0.06,0.002196
417,0,0,18,40,7,114,0.0228,1.5081408000000005e-05,0.0202033972034454,0.4643045596976009,24.0,0.0,0.002196
418,0,0,18,40,7,120,0.024,1.4957064000000004e-05,0.0194242500329017,0.4981586737310085,18.0,0.18,0.002196
419,1,0,18,30,4,121,0.0242,1.2438144000000002e-05,0.0248321572852134,0.2534758241104929,21.0,0.12,0.001992
421,1,0,18,30,4,125,0.025,1.3222368e-05,0.0206785729451179,0.3885777915458178,22.0,0.12,0.002076
422,1,0,18,30,4,129,0.0258,1.3540104000000002e-05,0.0221927781386375,0.3454685531149376,31.0,0.06,0.002088
423,1,0,18,30,4,134,0.0268,1.3698648000000004e-05,0.0204438967752456,0.4118700488945113,21.0,0.0,0.0021
424,1,0,18,30,4,135,0.027,1.3703112000000002e-05,0.0202501911606788,0.419924116180029,22.0,0.0,0.0021
425,1,0,18,30,4,140,0.028,1.3825440000000004e-05,0.0215394543356895,0.3744720703419446,23.0,0.12,0.002124
426,1,0,18,30,4,142,0.0284,1.3908096000000002e-05,0.0209476898546218,0.3982953840284649,21.0,-9.06,0.002124
427,1,0,18,30,4,143,0.0286,1.3945464000000002e-05,0.0223477183842659,0.3508944127326667,28.0,0.0,0.002124
428,1,0,18,30,4,152,0.0304,1.3895280000000004e-05,0.0243148049468994,0.2953490556274155,18.0,8.639999999999999,0.002124
429,1,0,18,30,7,116,0.0232,1.1634264e-05,0.0242238361215591,0.2491511745841952,26.0,0.06,0.001956
430,1,0,18,30,7,117,0.0234,1.1671920000000002e-05,0.022641748702526,0.2861094710271107,22.0,0.0,0.001956
431,1,0,18,30,7,120,0.024,1.1834784000000002e-05,0.0226890422229766,0.2888935683942936,21.0,0.06,0.00198
432,1,0,18,30,7,121,0.0242,1.1851128000000002e-05,0.0221464837546348,0.3036407031965273,20.0,0.0,0.00198
433,1,0,18,30,7,122,0.0244,1.1899296000000002e-05,0.0223455131664276,0.2994680305748173,19.0,0.0,0.00198
434,1,0,18,30,7,125,0.025,1.1921472e-05,0.0221021019687652,0.3066709162076553,26.0,0.0,0.00198
435,1,0,18,30,7,127,0.0254,1.1905632e-05,0.0211328673405647,0.3350005074558633,21.0,0.0,0.001968
436,1,0,18,30,7,129,0.0258,1.1901744000000002e-05,0.0221973954448699,0.3035403499928159,26.0,0.06,0.00198
437,1,0,18,40,4,104,0.0208,1.4716656000000002e-05,0.0222172777218818,0.3746599878685136,25.0,0.24,0.002184
438,1,0,18,40,4,105,0.021,1.4787720000000002e-05,0.0221266015062332,0.3795610627680471,24.0,0.06,0.002196
439,1,0,18,40,4,110,0.022,1.4918544000000002e-05,0.0220029833092689,0.387233716973058,26.0,0.18,0.002196
440,1,0,18,40,7,113,0.0226,1.3008312000000002e-05,0.0180443106322288,0.5020537543736244,18.0,0.0,0.002052
441,1,0,18,40,7,115,0.023,1.332036e-05,0.0195638396673202,0.4373384248786187,23.0,0.06,0.002088
442,1,0,18,40,7,117,0.0234,1.3520304000000004e-05,0.0203258093276023,0.411244995745639,21.0,0.12,0.0021
443,1,0,18,40,7,120,0.024,1.3711248e-05,0.0206388084568977,0.4044991461174694,30.0,0.06,0.002112
444,1,0,18,40,7,126,0.0252,1.3841136000000002e-05,0.0202911617231369,0.422442666673794,22.0,0.06,0.002112
445,1,0,18,40,7,127,0.0254,1.3820472000000004e-05,0.0208683677558898,0.3988005755066892,23.0,0.0,0.002112
446,1,0,18,40,7,133,0.0266,1.3675680000000002e-05,0.0201910439529418,0.4215423824847642,25.0,0.06,0.002088
447,1,0,18,40,7,99,0.0198,1.3960512000000002e-05,0.0180554578571319,0.538138666821289,16.0,0.0,0.002124
448,1,0,18,40,7,100,0.02,1.4124816e-05,0.0181572811889648,0.5383826113704979,15.0,0.06,0.002136
449,1,0,18,40,7,101,0.0202,1.4257944000000002e-05,0.0180923106679916,0.5473671068149939,18.0,0.06,0.002148
450,1,0,18,40,7,102,0.0204,1.4383800000000004e-05,0.0189919573731422,0.5011226655052783,17.0,0.12,0.002172
451,1,0,18,40,7,103,0.0206,1.4483880000000002e-05,0.0185044283881187,0.5315491572502935,17.0,-0.06,0.00216
452,1,0,18,40,7,105,0.021,1.4638968000000002e-05,0.0184416630120277,0.5409039610939741,16.0,0.0,0.002172
453,1,0,18,40,7,106,0.0212,1.4703336000000002e-05,0.0184217807707786,0.5444556719942689,16.0,0.0,0.002172
454,1,0,18,40,7,110,0.022,1.48266e-05,0.0193488387737274,0.4976701851719325,19.0,0.0,0.002172
455,1,0,18,40,7,115,0.023,1.4805e-05,0.0196220733919143,0.4832017341314105,14.0,-0.18,0.002184
456,2,0,18,30,4,132,0.0264,1.3843008e-05,0.0187202214775085,0.4963846794212471,21.0,0.12,0.0021
457,2,0,18,30,4,133,0.0266,1.3974192000000002e-05,0.0183708690705299,0.5203279631408005,18.0,0.06,0.002112
458,2,0,18,30,4,134,0.0268,1.4081256000000002e-05,0.0182023695330619,0.5340665826421533,21.0,0.06,0.002124
459,2,0,18,30,4,135,0.027,1.4150952000000004e-05,0.0183000751562118,0.5309941973784059,23.0,0.0,0.002124
